OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00165356,E01032421,248,0,1,3,4,3,3,4,0,3,4,2,2,2,2,0,2,3,1,1,1,1,4,1,1,1,1,0,1,5,2,0,1,0,1,1,2,2,2,4,1,2,1,2,3,9,2,4,8,2,3,1,5,3,3,3,6,2,2,4,4,1,4,3,6,4,10,6,5,9,9,3,3,6,4,4,5,4,0,2,3,2,0,2,4,2,2,1,0,0,1,2
E00165359,E01032421,297,1,2,2,2,2,5,2,1,6,5,3,4,1,2,1,7,3,2,4,2,7,4,6,3,3,3,3,1,4,1,6,2,3,3,2,3,1,4,2,2,3,3,3,7,4,7,5,2,3,8,5,3,2,5,4,5,3,7,9,3,4,4,6,5,7,2,8,7,6,7,6,3,2,2,1,3,5,3,0,1,0,0,0,1,1,0,0,1,0,0,1
E00165360,E01032421,265,2,3,2,2,2,1,4,1,3,3,3,1,6,2,4,2,2,1,3,1,3,2,3,5,4,2,1,2,3,2,0,1,1,2,2,1,1,1,2,4,3,2,5,8,3,1,7,5,4,9,0,4,4,2,4,1,4,4,2,3,8,3,5,1,8,6,6,4,7,4,11,7,5,2,2,3,2,1,3,3,4,3,0,1,0,0,0,0,0,0,1
E00165362,E01032421,313,4,2,1,2,1,3,1,1,5,3,1,4,1,4,5,4,4,5,4,0,2,6,5,4,1,3,4,4,1,1,2,1,1,4,7,0,1,2,1,2,3,1,5,3,5,4,2,3,7,12,5,7,3,6,9,10,14,9,8,7,4,2,2,8,5,6,4,1,6,1,4,2,6,2,3,3,2,5,4,1,1,2,4,1,0,1,0,1,1,0,1
E00165344,E01032422,330,8,8,3,5,3,3,9,6,5,6,5,4,4,2,3,5,7,5,5,2,4,2,3,6,3,4,7,8,6,5,7,11,8,7,5,5,4,3,6,1,4,4,2,4,3,3,3,7,2,7,5,5,4,9,5,1,2,7,6,6,6,2,6,2,0,2,5,3,0,2,3,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E00165349,E01032422,383,4,8,12,6,2,6,6,3,5,9,4,7,5,4,2,5,4,3,4,9,3,7,5,4,4,1,3,6,5,9,7,5,9,5,8,10,2,8,10,5,5,7,3,7,3,4,5,7,3,6,5,8,4,3,3,2,6,10,1,2,8,6,4,4,4,8,5,2,2,1,4,2,3,0,2,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0
E00165351,E01032422,184,4,5,3,1,4,3,1,2,5,3,1,1,1,0,1,2,2,0,0,0,1,4,4,1,2,3,4,5,2,4,6,3,3,4,3,3,2,1,1,3,1,1,4,3,3,4,3,3,2,3,6,7,5,3,2,6,5,4,1,1,2,1,0,1,2,4,2,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00165352,E01032422,315,3,4,4,5,7,11,8,11,5,5,5,6,5,6,5,4,5,4,6,3,6,3,1,2,8,5,7,5,2,9,6,6,2,6,9,10,5,1,4,8,0,2,0,2,4,3,5,3,4,8,8,5,5,2,7,6,3,4,2,3,5,4,0,2,1,1,2,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00165358,E01032422,235,1,1,4,3,3,0,6,1,2,1,2,4,0,3,3,3,3,0,2,0,0,1,2,8,7,4,3,6,5,4,7,4,2,4,9,3,5,5,6,2,2,4,2,3,5,5,4,5,4,3,5,2,5,3,4,0,3,5,4,1,2,4,5,0,0,1,3,3,0,1,1,1,1,2,3,0,0,2,0,1,1,0,0,0,0,3,0,0,0,1,2
E00165368,E01032423,245,0,1,0,2,3,0,3,0,4,1,3,1,1,1,2,0,1,0,2,1,1,1,1,5,0,0,0,2,2,1,0,1,3,2,0,0,4,2,1,6,3,1,2,0,1,1,1,2,3,2,0,3,2,6,3,9,4,2,4,3,3,1,7,1,5,6,6,4,3,3,4,5,9,9,4,10,4,9,5,5,5,4,7,2,3,2,2,1,1,1,4
E00165369,E01032423,319,2,5,5,0,3,6,5,4,4,5,2,0,1,0,0,1,0,0,3,1,1,1,1,4,1,4,2,4,1,4,5,3,2,3,1,3,0,3,1,3,1,1,3,3,3,5,3,0,2,2,3,2,4,2,4,4,5,7,11,7,4,7,3,5,6,7,8,5,6,11,8,14,12,7,3,7,7,7,2,0,8,2,1,1,1,3,0,3,0,1,4
E00165371,E01032423,388,1,0,6,1,2,6,7,5,0,3,0,5,3,3,1,3,2,2,1,3,2,1,3,2,3,0,2,1,4,2,3,1,2,2,2,6,3,6,1,0,2,3,4,2,3,1,2,5,5,2,5,5,3,7,9,6,12,6,6,6,12,8,9,10,9,12,5,3,5,6,9,5,9,7,6,7,11,10,7,5,6,1,5,5,2,5,1,3,2,1,8
E00165372,E01032423,342,1,7,5,4,5,4,10,7,6,7,7,6,3,3,3,6,1,3,4,5,7,3,7,4,5,3,6,1,1,5,4,3,5,7,4,4,2,2,5,3,4,4,3,6,3,8,3,4,2,7,4,6,4,4,5,7,3,5,4,4,4,4,3,2,1,5,5,2,7,1,5,5,3,6,1,2,1,0,4,1,0,0,2,1,2,0,1,0,1,0,5
E00165377,E01032423,315,2,4,2,0,2,4,3,5,2,5,4,4,4,4,8,1,3,2,3,3,4,2,3,4,2,3,0,3,7,3,4,3,4,1,3,5,3,7,3,2,6,3,2,3,2,4,2,4,6,5,3,6,5,4,0,3,7,5,7,4,4,9,3,4,4,5,5,8,3,5,5,5,8,6,6,8,5,4,1,1,1,0,1,0,0,0,0,2,0,0,0
E00165375,E01032424,266,3,3,2,3,2,1,3,1,4,2,3,3,3,6,1,2,1,4,3,4,6,4,1,4,2,2,6,3,2,4,2,1,3,2,3,4,3,4,4,2,2,0,1,4,5,4,6,6,4,5,3,6,5,4,5,2,4,5,2,1,4,2,4,6,9,3,0,4,2,4,3,3,2,3,0,0,1,2,0,1,4,2,1,1,1,1,1,2,2,0,8
E00165378,E01032424,255,6,5,8,0,2,5,0,5,1,2,1,0,3,4,3,3,7,4,4,5,1,3,2,3,3,3,3,3,3,4,2,1,1,0,2,5,1,5,1,3,3,3,5,4,5,1,2,3,6,1,5,3,3,6,2,6,1,3,3,6,2,5,1,0,2,7,2,2,1,4,7,3,3,4,2,1,1,2,1,4,1,0,2,0,0,0,3,2,0,0,5
E00165379,E01032424,325,7,17,8,7,6,12,5,9,11,4,9,5,6,4,3,3,3,2,2,2,4,7,8,3,7,4,6,6,12,6,4,2,1,5,6,5,8,4,5,2,4,1,0,5,2,3,0,3,7,3,5,4,3,2,2,3,3,0,2,0,1,1,3,2,4,5,0,1,4,1,1,2,3,2,1,1,2,0,0,1,2,3,1,0,0,2,0,0,0,0,0
E00165381,E01032424,328,11,6,3,7,12,2,8,7,8,3,8,7,4,9,4,2,3,1,5,2,3,4,2,8,3,4,7,11,3,5,8,3,6,5,4,2,8,2,5,9,2,4,7,1,1,5,3,2,6,4,3,3,3,2,6,4,4,2,4,2,6,2,3,3,3,0,4,3,2,2,2,0,4,0,2,1,0,0,0,1,0,2,2,0,0,1,0,0,1,0,2
E00165382,E01032424,296,0,1,6,3,4,5,1,5,3,1,2,5,5,2,1,6,4,2,2,1,2,3,0,2,1,1,2,0,5,1,5,7,4,3,3,4,4,2,5,2,3,3,3,5,4,3,3,3,5,5,2,2,6,3,4,3,6,5,4,4,5,10,6,5,2,4,6,5,8,4,1,8,6,2,4,5,2,3,1,0,1,1,2,3,0,2,1,2,0,0,6
E00165370,E01032425,281,2,0,0,3,1,2,2,2,0,3,3,0,6,1,1,3,2,1,3,1,6,1,2,1,3,2,2,2,1,0,1,3,0,2,0,1,1,1,1,3,1,4,5,3,3,2,7,4,6,2,2,1,2,5,2,3,2,5,0,2,6,6,2,4,1,6,3,11,2,2,5,3,9,6,7,10,4,6,7,10,5,3,5,6,4,2,2,2,2,0,10
E00165373,E01032425,289,0,4,0,2,2,7,4,1,1,1,0,0,1,4,1,2,2,1,4,0,1,0,3,5,2,2,2,1,2,0,2,2,2,1,4,3,3,3,4,2,3,4,1,1,3,5,1,3,2,4,3,4,5,3,5,8,4,9,2,4,5,3,7,3,4,7,5,6,7,9,10,5,8,8,4,5,3,4,0,4,1,3,1,2,3,0,3,0,0,1,13
E00165374,E01032425,252,2,0,1,2,0,0,3,1,0,0,4,2,0,1,0,3,3,1,1,2,3,3,1,2,2,1,2,0,1,2,1,1,3,0,1,2,2,2,2,3,1,3,2,0,3,3,4,4,5,1,4,3,2,2,3,2,3,1,3,4,6,2,2,6,4,1,7,4,9,3,10,12,5,7,4,6,3,8,3,5,4,4,2,4,1,1,1,3,1,2,9
E00165376,E01032425,257,1,0,3,3,4,2,4,1,3,4,6,3,2,1,4,0,4,2,1,0,2,0,3,6,3,2,2,2,3,1,1,2,1,3,1,1,2,3,5,3,4,3,5,4,3,2,1,5,5,7,5,5,1,2,4,4,1,4,1,4,3,2,5,2,2,4,3,7,6,4,8,2,5,3,3,4,2,1,3,5,3,1,1,2,1,2,2,2,3,2,0
E00165380,E01032425,288,6,3,3,3,2,4,5,2,3,6,8,3,2,3,5,0,5,5,2,4,2,5,2,2,3,0,1,3,1,1,3,4,4,1,4,3,4,6,2,3,2,3,2,6,3,3,4,1,2,4,8,4,2,2,8,5,3,2,2,7,3,2,1,4,1,7,4,7,2,5,4,5,4,5,11,5,6,4,1,1,1,2,0,1,0,1,0,0,0,0,0
E00165363,E01032426,266,5,2,4,2,1,1,0,3,4,3,0,1,1,2,5,2,1,2,3,2,2,0,1,3,0,1,7,3,3,3,4,1,0,6,3,5,0,1,2,5,2,4,2,5,2,3,3,3,3,8,5,2,3,2,0,4,7,4,7,0,5,2,2,3,4,5,6,1,8,4,1,5,4,7,4,6,2,4,5,5,6,2,2,2,1,2,2,0,2,0,1
E00165364,E01032426,278,5,2,1,1,3,0,4,1,3,3,1,1,2,3,1,0,5,1,0,0,1,3,4,2,0,2,0,4,4,4,3,3,2,4,7,3,0,2,1,1,2,3,2,7,1,6,3,0,5,6,1,1,3,3,2,3,3,4,5,6,8,1,5,8,5,5,4,5,5,10,5,4,11,2,4,2,8,8,3,4,1,2,2,2,2,2,1,0,1,0,5
E00165365,E01032426,280,2,3,4,0,3,2,1,1,1,0,2,3,0,3,1,6,1,2,2,2,4,3,1,1,0,0,0,3,2,1,0,6,7,1,3,2,5,8,2,2,3,0,4,3,3,4,1,7,7,4,0,8,6,2,4,1,4,4,3,3,1,1,4,5,3,8,0,5,5,0,2,7,10,6,6,8,9,6,5,5,2,3,3,3,1,1,2,3,0,2,3
E00165366,E01032426,312,3,0,1,5,0,2,5,4,3,3,3,1,2,3,2,5,3,4,2,3,1,3,5,1,0,1,1,2,3,1,3,2,1,1,3,2,3,5,5,3,4,1,4,6,3,3,7,1,8,4,8,6,4,4,4,5,3,9,4,2,5,2,3,2,4,3,5,3,3,7,4,11,3,10,6,9,3,2,6,8,5,3,1,2,1,0,2,0,2,2,5
E00165367,E01032426,273,0,5,1,5,4,2,2,3,5,3,0,3,2,3,2,4,4,2,4,2,1,2,3,0,1,2,2,3,4,2,0,4,1,1,4,3,3,3,1,6,2,3,2,2,4,4,4,5,3,5,3,2,5,4,5,2,2,5,5,4,1,3,3,3,1,1,4,5,5,0,9,6,7,10,5,6,5,4,4,7,2,1,1,4,1,1,0,0,0,1,0
E00165388,E01032427,287,1,2,0,0,1,3,2,2,1,1,2,6,4,4,3,4,4,1,3,2,3,1,3,0,3,4,1,3,1,2,1,0,2,3,1,2,4,1,0,3,2,2,4,1,1,2,10,3,3,1,5,8,4,3,5,5,8,5,6,5,7,2,2,3,7,5,5,5,3,4,3,4,8,4,3,3,5,6,3,5,6,1,6,2,0,3,5,1,4,1,4
E00165392,E01032427,379,1,4,0,1,2,2,2,3,1,6,4,4,3,2,1,3,2,4,3,1,4,1,1,3,2,3,2,2,1,1,4,0,1,1,2,2,0,4,2,1,1,4,4,4,0,6,6,7,8,2,5,1,3,7,3,8,5,2,6,8,6,7,8,6,12,10,6,13,7,5,4,11,7,10,6,7,9,11,1,3,2,5,4,5,6,8,5,4,3,2,10
E00165393,E01032427,271,1,5,3,2,4,4,3,2,2,3,3,5,2,5,2,4,1,1,3,2,1,3,1,1,0,2,0,0,4,2,1,0,2,0,3,1,5,2,0,2,5,0,1,5,3,7,4,1,9,6,3,2,2,4,2,4,5,2,2,5,3,4,3,5,6,3,4,3,0,6,3,5,3,6,3,7,5,5,6,1,5,3,2,3,2,4,7,1,1,0,3
E00165394,E01032427,314,1,3,0,3,5,1,2,0,6,4,3,2,4,0,3,6,3,4,2,4,1,1,5,3,2,1,2,2,1,1,4,3,0,5,1,2,4,1,1,7,1,1,2,4,5,4,4,3,6,5,5,7,12,2,4,8,7,4,3,3,3,5,3,4,4,5,5,7,8,9,7,11,6,3,2,5,1,4,0,3,5,2,4,1,1,0,3,0,3,5,2
E00165395,E01032427,260,2,2,1,1,3,2,2,6,6,5,4,3,3,2,1,3,3,4,2,1,2,3,3,2,2,2,2,1,1,1,3,3,0,2,1,1,4,1,4,5,3,3,4,4,8,1,4,5,4,5,3,3,3,3,1,1,4,4,4,5,3,3,1,3,1,4,4,3,0,5,4,5,4,2,6,4,3,3,1,3,3,4,2,5,4,1,0,3,0,3,2
E00165385,E01032428,213,2,0,1,4,0,0,3,0,1,1,2,1,0,2,0,1,3,1,0,1,1,1,0,2,3,3,2,2,1,2,4,3,2,3,3,3,2,2,0,1,2,1,3,2,3,5,6,2,3,5,1,1,3,6,2,1,2,2,4,2,3,5,2,5,4,5,5,4,4,2,5,6,3,6,2,2,1,1,3,1,4,3,4,2,2,3,2,2,1,1,1
E00165386,E01032428,242,1,3,0,2,5,2,1,2,2,4,2,2,4,1,2,2,0,1,1,1,2,4,6,1,3,2,1,3,0,3,3,6,1,1,2,1,1,4,4,2,2,1,3,1,1,2,0,4,3,8,3,5,7,4,5,2,6,5,4,6,6,5,2,4,2,1,3,3,8,2,5,1,4,3,2,4,5,4,2,1,0,2,0,3,1,2,1,2,0,0,4
E00165389,E01032428,217,1,0,0,0,0,2,1,2,0,3,1,3,0,0,3,1,1,2,2,1,2,1,4,2,1,2,0,5,1,2,0,0,1,1,2,0,1,0,1,1,1,3,1,1,1,7,2,2,2,5,1,2,3,4,2,1,3,2,4,2,4,2,4,3,7,2,3,3,6,4,2,3,3,5,6,2,1,7,6,4,5,6,5,5,3,1,2,1,0,3,10
E00165391,E01032428,229,2,0,1,2,4,1,1,0,3,1,0,2,1,0,2,1,3,1,3,1,2,5,1,1,3,2,1,2,2,1,1,2,0,7,5,2,2,3,1,2,1,1,4,1,0,1,3,2,4,2,3,2,5,5,0,5,6,4,7,5,5,1,4,7,6,3,5,3,0,4,6,2,5,5,4,5,6,2,1,5,2,3,3,2,0,1,0,0,0,0,4
E00165399,E01032428,247,3,1,0,4,2,1,2,2,0,0,2,3,0,0,2,0,1,1,1,2,1,3,1,6,2,3,0,5,4,2,4,1,5,1,6,3,2,2,6,2,2,1,2,2,3,4,5,7,5,3,3,1,8,7,4,6,1,4,5,3,5,4,8,7,2,0,3,5,6,3,5,2,2,2,5,1,5,1,1,2,3,0,3,1,1,0,0,2,0,1,5
E00165401,E01032428,336,1,2,2,0,0,2,2,1,4,1,3,3,4,4,1,2,1,2,1,1,5,1,1,3,2,1,0,1,1,2,0,4,0,3,1,0,2,1,2,5,4,3,1,3,5,2,5,3,6,5,4,7,3,6,10,5,7,4,4,9,9,7,9,8,9,10,11,15,8,12,8,10,4,6,7,7,3,6,4,3,5,0,3,2,1,0,1,0,0,0,0
E00165383,E01032429,277,2,0,2,3,0,1,2,4,0,3,2,3,0,5,0,3,4,3,1,5,2,2,1,3,0,0,1,1,4,1,2,2,2,4,0,3,4,4,2,2,1,0,3,0,1,5,5,3,5,3,1,2,4,2,6,4,7,2,4,4,5,3,4,2,8,6,4,6,7,3,3,12,12,5,6,4,6,1,3,4,6,4,2,4,2,2,2,0,1,1,4
E00165387,E01032429,287,2,1,3,3,4,5,0,2,1,4,3,0,3,2,3,4,1,3,1,1,2,1,2,4,1,0,1,2,1,4,1,1,2,5,1,1,3,2,5,0,1,1,1,7,4,1,3,6,3,6,3,5,7,6,5,3,6,4,2,1,2,4,4,2,7,7,4,8,7,5,2,8,4,6,2,7,8,6,4,2,3,4,1,3,5,3,1,2,1,2,3
E00165390,E01032429,321,0,1,0,1,1,3,2,3,3,3,1,5,4,0,3,3,1,0,1,0,1,5,1,2,2,3,1,1,0,3,1,0,0,2,2,2,3,3,2,0,2,4,2,1,1,5,0,1,3,1,1,8,4,3,5,7,2,7,4,5,4,3,2,5,2,11,8,7,6,9,8,11,17,6,5,8,1,9,6,3,9,6,8,0,8,4,6,2,1,5,6
E00165396,E01032429,291,1,0,5,4,2,5,2,3,0,5,2,2,1,3,0,0,4,2,0,1,3,1,0,2,3,3,2,1,1,0,4,1,5,2,4,3,1,4,1,3,1,2,2,3,3,6,6,2,3,1,5,2,3,3,5,9,7,9,2,8,7,8,6,5,3,5,8,8,5,8,3,10,4,3,7,4,6,1,1,1,2,2,6,0,3,1,3,1,0,0,2
E00165400,E01032429,344,2,8,1,7,4,2,10,3,7,3,5,10,5,6,3,6,1,6,3,2,1,0,2,3,3,3,3,3,2,5,6,4,3,8,2,3,1,2,3,5,5,4,4,3,6,5,7,5,7,6,4,3,6,3,2,1,1,4,8,7,5,4,4,6,5,2,4,6,2,7,1,1,4,5,3,4,3,3,3,4,2,2,4,2,2,2,1,0,2,1,3
E00165384,E01032430,325,1,6,5,2,5,3,4,5,7,1,3,5,4,3,4,5,1,3,0,3,0,2,0,1,4,4,3,2,2,2,3,3,3,2,4,4,5,3,6,7,7,6,6,5,4,5,4,2,3,8,10,8,5,7,5,3,6,7,3,2,10,4,2,3,4,5,2,2,3,4,4,5,6,3,1,3,2,4,1,2,4,1,2,2,1,0,0,1,2,0,6
E00165397,E01032430,376,0,0,1,3,2,1,3,5,4,6,4,3,3,4,2,2,1,4,2,2,2,1,2,1,1,2,1,3,2,1,2,1,1,4,0,0,2,8,1,3,2,4,2,0,6,2,3,3,4,6,8,3,3,8,6,4,6,5,2,7,8,4,8,10,6,6,12,10,9,9,11,9,11,12,6,8,10,7,3,1,4,6,1,5,1,3,7,1,3,4,7
E00165398,E01032430,328,5,2,1,2,4,6,2,4,2,8,4,4,6,6,3,4,7,6,6,4,7,1,5,3,2,1,2,2,1,3,6,5,3,1,3,6,5,4,5,6,2,2,2,5,8,8,5,8,6,1,3,7,2,6,3,6,8,7,5,3,3,4,2,5,8,7,2,2,6,2,1,3,4,3,3,5,1,4,1,1,0,1,2,2,0,0,0,0,0,0,2
E00165402,E01032430,361,1,4,2,2,2,3,4,1,4,0,5,2,3,1,3,2,0,5,3,1,5,2,4,1,1,0,1,4,2,3,1,2,3,2,3,7,0,2,0,2,3,1,2,2,7,3,5,9,4,6,9,9,10,6,8,3,6,5,7,7,6,2,4,7,3,12,9,7,10,1,11,4,11,7,8,5,6,6,5,7,4,3,3,1,0,4,2,2,0,1,5
E00165403,E01032430,334,4,3,1,3,3,8,6,8,3,3,2,3,3,2,2,3,9,1,4,3,3,1,3,3,5,2,4,1,0,2,0,2,4,5,6,3,4,1,6,5,4,5,2,2,3,4,6,2,4,9,10,5,7,4,5,7,9,4,9,5,6,4,5,2,3,3,2,6,6,2,2,6,3,3,2,8,6,3,3,4,2,0,0,3,2,0,2,0,1,2,3
E00165406,E01032431,278,2,5,1,3,2,4,7,3,6,5,3,2,4,3,2,2,0,2,2,3,1,1,1,3,0,1,2,2,4,1,3,4,1,5,5,5,3,6,2,2,4,2,3,2,3,2,3,3,4,2,4,2,4,6,5,5,5,3,4,4,3,1,2,5,3,2,0,2,1,4,7,6,8,5,7,5,6,3,2,4,2,3,1,3,2,4,0,1,1,2,0
E00165407,E01032431,318,1,6,5,5,2,5,6,2,5,3,6,1,4,2,0,2,2,2,3,1,2,3,3,6,4,3,4,6,5,4,4,5,5,1,6,2,4,1,3,1,1,2,2,6,4,4,3,2,6,5,4,6,6,9,3,5,5,6,7,5,5,5,4,1,6,4,3,1,2,3,7,6,6,3,6,6,0,0,3,3,3,4,3,1,1,1,0,1,1,1,2
E00165408,E01032431,261,1,0,2,3,0,2,4,1,2,3,1,2,4,4,0,4,1,2,1,2,0,3,0,3,0,2,4,1,1,0,1,0,2,3,0,1,1,0,2,1,2,4,5,4,4,4,3,3,4,5,8,4,2,3,3,7,3,6,5,6,2,9,8,6,2,7,5,6,5,1,6,6,3,1,9,6,3,6,0,2,3,0,2,2,2,2,3,1,2,0,2
E00165409,E01032431,321,2,3,4,1,5,1,4,4,7,6,1,3,3,1,3,1,2,3,0,1,1,1,2,4,1,2,4,1,5,1,0,1,1,2,1,1,3,2,1,1,3,3,6,3,4,6,4,4,2,2,7,4,5,1,7,7,10,3,6,7,1,5,2,3,9,2,6,6,4,3,8,9,12,9,8,11,4,4,2,3,3,1,5,2,0,5,3,1,2,4,0
E00165415,E01032431,164,3,2,2,1,3,1,5,1,2,2,0,2,2,2,0,1,1,1,2,1,1,2,0,1,0,2,1,3,2,3,0,1,1,1,0,1,0,3,2,2,2,2,2,0,0,3,2,6,0,2,0,4,4,3,3,2,2,1,1,3,3,3,2,1,2,3,3,2,2,2,3,5,2,0,4,2,2,4,2,3,1,1,2,1,1,2,4,0,0,0,0
E00165416,E01032431,229,3,0,1,0,0,0,3,2,3,1,1,6,13,3,4,2,2,0,3,3,2,2,1,2,0,0,2,1,1,0,0,1,1,0,5,1,2,1,1,1,5,0,3,0,1,5,4,2,1,1,4,3,6,3,7,5,3,1,2,5,4,3,4,2,4,10,2,3,3,6,3,3,5,4,6,6,0,3,5,2,2,3,3,1,1,2,0,0,0,0,4
E00165405,E01032432,326,3,3,4,3,4,3,1,3,2,3,6,10,8,11,5,11,4,1,10,7,2,5,5,4,3,3,0,4,3,2,5,3,3,5,1,2,2,3,3,3,4,1,3,3,4,5,5,3,2,5,5,4,6,5,5,7,4,3,5,4,8,4,4,4,6,1,4,3,3,1,5,6,7,3,0,2,3,4,0,3,0,2,2,0,0,0,1,1,0,0,3
E00165412,E01032432,381,1,2,6,5,4,1,5,4,0,8,13,11,4,11,10,4,5,8,10,7,7,4,5,2,3,3,1,1,3,0,1,6,7,4,6,5,4,4,6,1,6,3,3,3,3,6,3,5,4,5,6,11,6,3,6,13,8,3,5,3,6,3,3,3,2,5,2,7,3,4,6,4,8,4,4,2,3,2,2,1,2,2,1,0,0,0,0,0,0,1,4
E00165413,E01032432,286,2,6,4,1,4,2,2,2,2,4,3,11,8,3,5,1,4,9,4,4,2,1,5,0,1,3,2,3,1,2,2,5,5,4,1,2,2,5,1,2,3,3,1,2,3,4,2,5,5,1,3,4,3,2,4,5,2,9,6,1,2,2,8,1,5,2,2,2,6,4,7,4,3,1,7,7,1,7,3,3,1,3,0,0,3,1,0,0,1,0,2
E00165417,E01032432,158,0,0,0,0,2,0,0,1,1,2,4,3,9,3,2,8,3,3,0,2,2,1,1,2,2,2,1,1,0,1,0,0,0,0,1,1,0,3,4,1,2,1,2,0,2,1,1,1,1,5,1,1,3,3,1,1,5,0,2,4,1,3,2,2,3,2,4,2,4,1,6,3,3,1,3,0,0,1,2,0,2,1,2,2,2,0,1,0,0,0,2
E00165418,E01032432,197,0,1,0,0,1,1,3,1,2,2,6,5,4,6,10,8,7,0,5,0,0,3,2,1,1,0,1,0,1,3,2,1,1,3,2,1,2,3,3,4,1,4,4,5,0,2,4,2,5,5,4,1,3,5,1,2,2,3,4,0,2,3,2,1,0,1,1,1,2,1,2,0,4,2,3,2,4,1,1,1,1,2,1,1,3,1,0,0,0,1,0
E00165404,E01032433,357,1,4,1,2,3,2,2,3,9,3,5,4,3,3,5,7,8,3,2,4,3,2,7,5,2,2,4,5,1,3,2,3,4,0,1,0,1,2,3,4,3,4,10,9,1,8,6,9,7,4,4,8,8,8,3,6,7,5,8,5,3,4,2,7,6,4,2,2,2,2,4,5,9,5,6,4,5,4,2,2,3,1,3,1,0,3,4,5,1,0,5
E00165410,E01032433,433,5,6,6,5,6,5,7,4,12,4,8,4,5,7,6,6,5,5,5,5,3,5,3,5,4,3,6,1,4,3,2,5,3,6,5,5,6,4,2,6,8,4,5,9,7,9,8,6,10,5,8,1,11,8,5,6,7,6,6,7,4,5,5,3,3,5,5,3,5,4,5,6,3,9,3,6,3,2,0,1,0,2,0,4,0,1,0,1,0,6,6
E00165411,E01032433,378,2,1,5,7,5,4,8,5,6,6,2,5,5,4,5,12,2,4,1,5,4,2,1,2,2,3,3,1,4,1,2,0,3,2,3,5,4,2,5,7,5,8,3,5,6,6,4,3,6,9,7,5,6,5,7,7,6,2,6,5,4,3,4,5,4,6,6,4,4,5,6,7,5,9,3,6,5,2,0,1,4,3,0,0,3,0,1,3,4,2,8
E00165414,E01032433,311,1,1,2,0,3,4,3,3,3,7,3,3,4,3,3,3,5,3,7,2,2,2,2,4,2,4,2,2,1,3,1,5,3,3,3,2,4,3,1,7,3,2,7,8,4,4,8,6,2,4,7,7,6,8,7,3,2,5,6,4,3,2,2,1,2,2,3,6,4,2,4,4,2,4,7,6,4,0,3,3,1,2,3,1,2,2,1,2,0,3,8
E00165421,E01032434,360,4,3,2,6,6,4,4,6,2,4,7,8,6,6,11,7,6,7,7,4,4,6,2,4,7,7,5,7,1,7,5,7,3,6,9,5,5,8,4,7,4,7,3,1,4,2,5,9,3,2,7,3,3,4,5,4,8,1,7,3,1,1,4,3,3,6,2,4,4,1,2,3,2,3,4,7,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0
E00165439,E01032434,324,7,6,9,10,4,7,10,4,6,7,4,4,8,3,3,1,7,4,3,1,2,2,2,3,6,7,1,8,10,7,5,8,8,8,3,3,9,10,9,2,1,5,5,4,1,2,5,2,6,3,5,1,8,3,2,1,1,1,5,2,1,5,2,1,0,2,5,2,2,1,3,1,3,2,0,0,2,2,4,0,0,1,0,0,0,0,0,0,1,0,0
E00165440,E01032434,268,17,9,9,10,8,5,3,6,5,5,7,5,2,4,2,4,2,2,5,8,2,8,8,9,6,6,5,3,4,2,2,0,5,6,3,7,7,7,2,1,6,1,4,3,3,3,2,1,3,2,2,1,4,2,3,0,1,1,2,0,2,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
E00165442,E01032434,347,9,6,3,4,3,11,8,8,7,4,7,4,7,8,13,5,2,0,5,0,6,3,6,4,7,5,4,3,6,4,3,11,8,5,5,5,4,4,3,6,4,3,2,1,3,3,4,1,4,3,3,3,5,4,5,0,3,1,3,3,3,3,2,2,4,3,2,1,5,3,3,3,2,6,2,4,2,7,0,6,3,0,2,0,2,0,0,3,0,0,0
E00165443,E01032434,665,7,13,12,19,9,10,11,11,7,9,9,8,6,7,10,8,12,1,7,8,4,7,9,7,11,6,6,17,16,15,9,13,18,14,20,17,10,12,14,13,8,11,5,2,8,8,7,10,10,12,13,7,11,13,10,14,6,10,6,6,4,4,7,4,3,5,2,1,2,3,2,2,1,2,2,5,3,4,0,0,3,3,1,0,0,1,0,0,0,1,1
E00165444,E01032434,453,10,21,16,14,11,10,8,10,3,3,9,3,4,3,4,1,5,3,3,1,6,11,14,10,10,8,9,12,11,10,10,6,9,6,10,5,7,3,5,3,3,4,4,10,3,7,3,6,5,5,4,9,3,4,8,2,6,4,1,6,3,4,6,3,5,2,1,2,0,2,1,1,3,1,0,1,1,5,1,0,1,2,1,2,0,0,1,0,0,0,0
